27.85182898,0.302153257
29.79559029,0.327841926
31.13782193,0.34827355
32.58014742,0.368708169
34.09418998,0.390832856
35.61399452,0.412143714
37.14453214,0.433619772
38.61692445,0.455248102
40.16047576,0.478772025
41.57905169,0.497477254
43.15918006,0.521120501
44.74570144,0.543676309
46.14805538,0.563061402
47.68871276,0.58481122
49.01502228,0.601758481
50.52672654,0.627251933
51.98917663,0.649166358
53.58761512,0.672512833
55.31670243,0.696266455
56.60882462,0.715536693
58.15733249,0.736266989
59.86186871,0.756919161
61.3601748,0.777375816
63.25769347,0.799930521
64.48384086,0.816091845
65.8748484,0.832215409
66.33851759,0.838193123
67.43758527,0.851775141
68.15884844,0.859704763
69.59673345,0.873835205
71.08430802,0.889215393
72.161657,0.902205979
74.76184103,0.927767347
76.07557038,0.94005826
80.30943848,0.968324626
87.6562833,0.995864841
90,1
